category,topic,tree_header,term,tree_number,descriptor_id
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Wilms Tumor",G05.360.340.024.340.415.400.420,http://id.nlm.nih.gov/mesh/D016162
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Regulator",G05.360.340.024.340.425,http://id.nlm.nih.gov/mesh/D005809
Phenomena and Processes,Genetic Phenomena,G05,"Genes, araC",G05.360.340.024.340.425.412,http://id.nlm.nih.gov/mesh/D005797
Phenomena and Processes,Genetic Phenomena,G05,"Genes, nef",G05.360.340.024.340.425.413,http://id.nlm.nih.gov/mesh/D015754
Phenomena and Processes,Genetic Phenomena,G05,"Genes, pX",G05.360.340.024.340.425.416,http://id.nlm.nih.gov/mesh/D016355
Phenomena and Processes,Genetic Phenomena,G05,"Genes, rev",G05.360.340.024.340.425.418,http://id.nlm.nih.gov/mesh/D015757
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Switch",G05.360.340.024.340.425.420,http://id.nlm.nih.gov/mesh/D005812
Phenomena and Processes,Genetic Phenomena,G05,"Genes, tat",G05.360.340.024.340.425.560,http://id.nlm.nih.gov/mesh/D015756
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vif",G05.360.340.024.340.425.575,http://id.nlm.nih.gov/mesh/D016341
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpr",G05.360.340.024.340.425.578,http://id.nlm.nih.gov/mesh/D016334
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpu",G05.360.340.024.340.425.580,http://id.nlm.nih.gov/mesh/D016338
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Reporter",G05.360.340.024.340.435,http://id.nlm.nih.gov/mesh/D017930
Phenomena and Processes,Genetic Phenomena,G05,"Genes, sry",G05.360.340.024.340.450,http://id.nlm.nih.gov/mesh/D024282
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Suppressor",G05.360.340.024.340.460,http://id.nlm.nih.gov/mesh/D016153
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Synthetic",G05.360.340.024.340.465,http://id.nlm.nih.gov/mesh/D005813
Phenomena and Processes,Genetic Phenomena,G05,"Genes, T-Cell Receptor",G05.360.340.024.340.475,http://id.nlm.nih.gov/mesh/D019672
Phenomena and Processes,Genetic Phenomena,G05,"Genes, T-Cell Receptor alpha",G05.360.340.024.340.475.050,http://id.nlm.nih.gov/mesh/D019673
Phenomena and Processes,Genetic Phenomena,G05,"Genes, T-Cell Receptor beta",G05.360.340.024.340.475.080,http://id.nlm.nih.gov/mesh/D019674
Phenomena and Processes,Genetic Phenomena,G05,"Genes, T-Cell Receptor delta",G05.360.340.024.340.475.240,http://id.nlm.nih.gov/mesh/D019676
Phenomena and Processes,Genetic Phenomena,G05,"Genes, T-Cell Receptor gamma",G05.360.340.024.340.475.400,http://id.nlm.nih.gov/mesh/D019675
Phenomena and Processes,Genetic Phenomena,G05,"Genes, X-Linked",G05.360.340.024.340.500,http://id.nlm.nih.gov/mesh/D050172
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Y-Linked",G05.360.340.024.340.515,http://id.nlm.nih.gov/mesh/D050173
Phenomena and Processes,Genetic Phenomena,G05,Major Histocompatibility Complex,G05.360.340.024.340.610,http://id.nlm.nih.gov/mesh/D008285
Phenomena and Processes,Genetic Phenomena,G05,"Genes, MHC Class I",G05.360.340.024.340.610.595,http://id.nlm.nih.gov/mesh/D005805
Phenomena and Processes,Genetic Phenomena,G05,"Genes, MHC Class II",G05.360.340.024.340.610.600,http://id.nlm.nih.gov/mesh/D005802
Phenomena and Processes,Genetic Phenomena,G05,Multigene Family,G05.360.340.024.340.645,http://id.nlm.nih.gov/mesh/D005810
Phenomena and Processes,Genetic Phenomena,G05,"Genes, MDR",G05.360.340.024.340.645.500,http://id.nlm.nih.gov/mesh/D019450
Phenomena and Processes,Genetic Phenomena,G05,"Genes, rRNA",G05.360.340.024.340.645.750,http://id.nlm.nih.gov/mesh/D020459
Phenomena and Processes,Genetic Phenomena,G05,Pseudogenes,G05.360.340.024.340.700,http://id.nlm.nih.gov/mesh/D011544
Phenomena and Processes,Genetic Phenomena,G05,Transgenes,G05.360.340.024.340.825,http://id.nlm.nih.gov/mesh/D019076
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Transgenic, Suicide",G05.360.340.024.340.825.500,http://id.nlm.nih.gov/mesh/D041722
Phenomena and Processes,Genetic Phenomena,G05,Genetic Loci,G05.360.340.024.380,http://id.nlm.nih.gov/mesh/D056426
Phenomena and Processes,Genetic Phenomena,G05,Achaete-Scute Complex Genome Region,G05.360.340.024.380.124,http://id.nlm.nih.gov/mesh/D058145
Phenomena and Processes,Genetic Phenomena,G05,Locus Control Region,G05.360.340.024.380.249,http://id.nlm.nih.gov/mesh/D019901
Phenomena and Processes,Genetic Phenomena,G05,Major Histocompatibility Complex,G05.360.340.024.380.500,http://id.nlm.nih.gov/mesh/D008285
Phenomena and Processes,Genetic Phenomena,G05,"Genes, MHC Class I",G05.360.340.024.380.500.595,http://id.nlm.nih.gov/mesh/D005805
Phenomena and Processes,Genetic Phenomena,G05,"Genes, MHC Class II",G05.360.340.024.380.500.600,http://id.nlm.nih.gov/mesh/D005802
Phenomena and Processes,Genetic Phenomena,G05,Minor Histocompatibility Loci,G05.360.340.024.380.625,http://id.nlm.nih.gov/mesh/D008912
Phenomena and Processes,Genetic Phenomena,G05,Minor Lymphocyte Stimulatory Loci,G05.360.340.024.380.750,http://id.nlm.nih.gov/mesh/D016744
Phenomena and Processes,Genetic Phenomena,G05,Nucleolus Organizer Region,G05.360.340.024.380.875,http://id.nlm.nih.gov/mesh/D009697
Phenomena and Processes,Genetic Phenomena,G05,Quantitative Trait Loci,G05.360.340.024.380.937,http://id.nlm.nih.gov/mesh/D040641
Phenomena and Processes,Genetic Phenomena,G05,t-Complex Genome Region,G05.360.340.024.380.968,http://id.nlm.nih.gov/mesh/D056427
Phenomena and Processes,Genetic Phenomena,G05,Insulator Elements,G05.360.340.024.420,http://id.nlm.nih.gov/mesh/D038101
Phenomena and Processes,Genetic Phenomena,G05,Interspersed Repetitive Sequences,G05.360.340.024.425,http://id.nlm.nih.gov/mesh/D020071
Phenomena and Processes,Genetic Phenomena,G05,DNA Transposable Elements,G05.360.340.024.425.200,http://id.nlm.nih.gov/mesh/D004251
Phenomena and Processes,Genetic Phenomena,G05,Genomic Islands,G05.360.340.024.425.500,http://id.nlm.nih.gov/mesh/D044404
Phenomena and Processes,Genetic Phenomena,G05,Retroelements,G05.360.340.024.425.800,http://id.nlm.nih.gov/mesh/D018626
Phenomena and Processes,Genetic Phenomena,G05,Endogenous Retroviruses,G05.360.340.024.425.800.175,http://id.nlm.nih.gov/mesh/D020077
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Intracisternal A-Particle",G05.360.340.024.425.800.200,http://id.nlm.nih.gov/mesh/D007426
Phenomena and Processes,Genetic Phenomena,G05,Long Interspersed Nucleotide Elements,G05.360.340.024.425.800.400,http://id.nlm.nih.gov/mesh/D020084
Phenomena and Processes,Genetic Phenomena,G05,Short Interspersed Nucleotide Elements,G05.360.340.024.425.800.800,http://id.nlm.nih.gov/mesh/D020086
Phenomena and Processes,Genetic Phenomena,G05,Alu Elements,G05.360.340.024.425.800.800.050,http://id.nlm.nih.gov/mesh/D020087
Phenomena and Processes,Genetic Phenomena,G05,Isochores,G05.360.340.024.430,http://id.nlm.nih.gov/mesh/D032085
Phenomena and Processes,Genetic Phenomena,G05,Operon,G05.360.340.024.686,http://id.nlm.nih.gov/mesh/D009876
Phenomena and Processes,Genetic Phenomena,G05,Lac Operon,G05.360.340.024.686.545,http://id.nlm.nih.gov/mesh/D007763
Phenomena and Processes,Genetic Phenomena,G05,"Operator Regions, Genetic",G05.360.340.024.686.645,http://id.nlm.nih.gov/mesh/D009875
Phenomena and Processes,Genetic Phenomena,G05,rRNA Operon,G05.360.340.024.686.817,http://id.nlm.nih.gov/mesh/D012407
Phenomena and Processes,Genetic Phenomena,G05,Regulon,G05.360.340.024.742,http://id.nlm.nih.gov/mesh/D018085
Phenomena and Processes,Genetic Phenomena,G05,Replicon,G05.360.340.024.745,http://id.nlm.nih.gov/mesh/D012093
Phenomena and Processes,Genetic Phenomena,G05,Replication Origin,G05.360.340.024.745.725,http://id.nlm.nih.gov/mesh/D018741
Phenomena and Processes,Genetic Phenomena,G05,Sequence Tagged Sites,G05.360.340.024.810,http://id.nlm.nih.gov/mesh/D016324
Phenomena and Processes,Genetic Phenomena,G05,"Silencer Elements, Transcriptional",G05.360.340.024.815,http://id.nlm.nih.gov/mesh/D037941
Phenomena and Processes,Genetic Phenomena,G05,Tandem Repeat Sequences,G05.360.340.024.850,http://id.nlm.nih.gov/mesh/D020080
Phenomena and Processes,Genetic Phenomena,G05,Clustered Regularly Interspaced Short Palindromic Repeats,G05.360.340.024.850.069,http://id.nlm.nih.gov/mesh/D064112
Phenomena and Processes,Genetic Phenomena,G05,DNA Repeat Expansion,G05.360.340.024.850.140,http://id.nlm.nih.gov/mesh/D042622
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Satellite",G05.360.340.024.850.150,http://id.nlm.nih.gov/mesh/D004276
Phenomena and Processes,Genetic Phenomena,G05,Microsatellite Repeats,G05.360.340.024.850.500,http://id.nlm.nih.gov/mesh/D018895
Phenomena and Processes,Genetic Phenomena,G05,Dinucleotide Repeats,G05.360.340.024.850.500.150,http://id.nlm.nih.gov/mesh/D018900
Phenomena and Processes,Genetic Phenomena,G05,Trinucleotide Repeats,G05.360.340.024.850.500.850,http://id.nlm.nih.gov/mesh/D018911
Phenomena and Processes,Genetic Phenomena,G05,Trinucleotide Repeat Expansion,G05.360.340.024.850.500.850.200,http://id.nlm.nih.gov/mesh/D019680
Phenomena and Processes,Genetic Phenomena,G05,Minisatellite Repeats,G05.360.340.024.850.550,http://id.nlm.nih.gov/mesh/D018598
Phenomena and Processes,Genetic Phenomena,G05,Genome Size,G05.360.340.037,http://id.nlm.nih.gov/mesh/D059646
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Helminth",G05.360.340.337,http://id.nlm.nih.gov/mesh/D049751
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Helminth",G05.360.340.337.500,http://id.nlm.nih.gov/mesh/D017238
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Human",G05.360.340.350,http://id.nlm.nih.gov/mesh/D015894
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Insect",G05.360.340.357,http://id.nlm.nih.gov/mesh/D049750
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Insect",G05.360.340.357.500,http://id.nlm.nih.gov/mesh/D017344
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Microbial",G05.360.340.358,http://id.nlm.nih.gov/mesh/D064349
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Microbial",G05.360.340.358.024,http://id.nlm.nih.gov/mesh/D064351
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Archaeal",G05.360.340.358.024.124,http://id.nlm.nih.gov/mesh/D019766
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Bacterial",G05.360.340.358.024.249,http://id.nlm.nih.gov/mesh/D005798
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Fungal",G05.360.340.358.024.500,http://id.nlm.nih.gov/mesh/D005800
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Mating Type, Fungal",G05.360.340.358.024.500.089,http://id.nlm.nih.gov/mesh/D049770
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Viral",G05.360.340.358.024.875,http://id.nlm.nih.gov/mesh/D005814
Phenomena and Processes,Genetic Phenomena,G05,"Genes, env",G05.360.340.358.024.875.172,http://id.nlm.nih.gov/mesh/D015752
Phenomena and Processes,Genetic Phenomena,G05,"Genes, gag",G05.360.340.358.024.875.258,http://id.nlm.nih.gov/mesh/D015750
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Immediate-Early",G05.360.340.358.024.875.345,http://id.nlm.nih.gov/mesh/D017781
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Intracisternal A-Particle",G05.360.340.358.024.875.360,http://id.nlm.nih.gov/mesh/D007426
Phenomena and Processes,Genetic Phenomena,G05,"Genes, nef",G05.360.340.358.024.875.600,http://id.nlm.nih.gov/mesh/D015754
Phenomena and Processes,Genetic Phenomena,G05,"Genes, pol",G05.360.340.358.024.875.667,http://id.nlm.nih.gov/mesh/D015751
Phenomena and Processes,Genetic Phenomena,G05,"Genes, pX",G05.360.340.358.024.875.735,http://id.nlm.nih.gov/mesh/D016355
Phenomena and Processes,Genetic Phenomena,G05,"Genes, rev",G05.360.340.358.024.875.775,http://id.nlm.nih.gov/mesh/D015757
Phenomena and Processes,Genetic Phenomena,G05,"Genes, tat",G05.360.340.358.024.875.850,http://id.nlm.nih.gov/mesh/D015756
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vif",G05.360.340.358.024.875.890,http://id.nlm.nih.gov/mesh/D016341
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpr",G05.360.340.358.024.875.897,http://id.nlm.nih.gov/mesh/D016334
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpu",G05.360.340.358.024.875.900,http://id.nlm.nih.gov/mesh/D016338
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Archaeal",G05.360.340.358.050,http://id.nlm.nih.gov/mesh/D020745
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Archaeal",G05.360.340.358.050.500,http://id.nlm.nih.gov/mesh/D019766
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Bacterial",G05.360.340.358.207,http://id.nlm.nih.gov/mesh/D016680
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Bacterial",G05.360.340.358.207.249,http://id.nlm.nih.gov/mesh/D005798
Phenomena and Processes,Genetic Phenomena,G05,Operon,G05.360.340.358.207.500,http://id.nlm.nih.gov/mesh/D009876
Phenomena and Processes,Genetic Phenomena,G05,Lac Operon,G05.360.340.358.207.500.545,http://id.nlm.nih.gov/mesh/D007763
Phenomena and Processes,Genetic Phenomena,G05,"Operator Regions, Genetic",G05.360.340.358.207.500.645,http://id.nlm.nih.gov/mesh/D009875
Phenomena and Processes,Genetic Phenomena,G05,rRNA Operon,G05.360.340.358.207.500.817,http://id.nlm.nih.gov/mesh/D012407
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Fungal",G05.360.340.358.365,http://id.nlm.nih.gov/mesh/D016681
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Fungal",G05.360.340.358.365.500,http://id.nlm.nih.gov/mesh/D005800
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Mating Type, Fungal",G05.360.340.358.365.500.089,http://id.nlm.nih.gov/mesh/D049770
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Viral",G05.360.340.358.840,http://id.nlm.nih.gov/mesh/D016679
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Viral",G05.360.340.358.840.500,http://id.nlm.nih.gov/mesh/D005814
Phenomena and Processes,Genetic Phenomena,G05,"Genes, env",G05.360.340.358.840.500.172,http://id.nlm.nih.gov/mesh/D015752
Phenomena and Processes,Genetic Phenomena,G05,"Genes, gag",G05.360.340.358.840.500.258,http://id.nlm.nih.gov/mesh/D015750
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Immediate-Early",G05.360.340.358.840.500.345,http://id.nlm.nih.gov/mesh/D017781
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Intracisternal A-Particle",G05.360.340.358.840.500.360,http://id.nlm.nih.gov/mesh/D007426
Phenomena and Processes,Genetic Phenomena,G05,"Genes, nef",G05.360.340.358.840.500.600,http://id.nlm.nih.gov/mesh/D015754
Phenomena and Processes,Genetic Phenomena,G05,"Genes, pol",G05.360.340.358.840.500.667,http://id.nlm.nih.gov/mesh/D015751
Phenomena and Processes,Genetic Phenomena,G05,"Genes, pX",G05.360.340.358.840.500.735,http://id.nlm.nih.gov/mesh/D016355
Phenomena and Processes,Genetic Phenomena,G05,"Genes, rev",G05.360.340.358.840.500.775,http://id.nlm.nih.gov/mesh/D015757
Phenomena and Processes,Genetic Phenomena,G05,"Genes, tat",G05.360.340.358.840.500.850,http://id.nlm.nih.gov/mesh/D015756
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vif",G05.360.340.358.840.500.890,http://id.nlm.nih.gov/mesh/D016341
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpr",G05.360.340.358.840.500.897,http://id.nlm.nih.gov/mesh/D016334
Phenomena and Processes,Genetic Phenomena,G05,"Genes, vpu",G05.360.340.358.840.500.900,http://id.nlm.nih.gov/mesh/D016338
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Mitochondrial",G05.360.340.360,http://id.nlm.nih.gov/mesh/D054629
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Plant",G05.360.340.365,http://id.nlm.nih.gov/mesh/D018745
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Plant",G05.360.340.365.500,http://id.nlm.nih.gov/mesh/D017343
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Plastid",G05.360.340.370,http://id.nlm.nih.gov/mesh/D054627
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Chloroplast",G05.360.340.370.200,http://id.nlm.nih.gov/mesh/D054628
Phenomena and Processes,Genetic Phenomena,G05,"Genome, Protozoan",G05.360.340.397,http://id.nlm.nih.gov/mesh/D018503
Phenomena and Processes,Genetic Phenomena,G05,"Genes, Protozoan",G05.360.340.397.500,http://id.nlm.nih.gov/mesh/D017125
Phenomena and Processes,Genetic Phenomena,G05,Genomic Library,G05.360.340.425,http://id.nlm.nih.gov/mesh/D015698
Phenomena and Processes,Genetic Phenomena,G05,Metagenome,G05.360.340.550,http://id.nlm.nih.gov/mesh/D054892
Phenomena and Processes,Genetic Phenomena,G05,Histone Code,G05.360.360,http://id.nlm.nih.gov/mesh/D042421
Phenomena and Processes,Genetic Phenomena,G05,Nucleic Acid Conformation,G05.360.580,http://id.nlm.nih.gov/mesh/D009690
Phenomena and Processes,Genetic Phenomena,G05,Base Pairing,G05.360.580.100,http://id.nlm.nih.gov/mesh/D020029
Phenomena and Processes,Genetic Phenomena,G05,"DNA, A-Form",G05.360.580.114,http://id.nlm.nih.gov/mesh/D044704
Phenomena and Processes,Genetic Phenomena,G05,"DNA, B-Form",G05.360.580.121,http://id.nlm.nih.gov/mesh/D059371
Phenomena and Processes,Genetic Phenomena,G05,"DNA, C-Form",G05.360.580.128,http://id.nlm.nih.gov/mesh/D044705
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Circular",G05.360.580.156,http://id.nlm.nih.gov/mesh/D004270
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Catenated",G05.360.580.156.084,http://id.nlm.nih.gov/mesh/D043864
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Superhelical",G05.360.580.156.250,http://id.nlm.nih.gov/mesh/D004278
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Concatenated",G05.360.580.212,http://id.nlm.nih.gov/mesh/D044708
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Cruciform",G05.360.580.325,http://id.nlm.nih.gov/mesh/D045566
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Single-Stranded",G05.360.580.437,http://id.nlm.nih.gov/mesh/D004277
Phenomena and Processes,Genetic Phenomena,G05,"DNA, Z-Form",G05.360.580.493,http://id.nlm.nih.gov/mesh/D043542
Phenomena and Processes,Genetic Phenomena,G05,G-Quadruplexes,G05.360.580.550,http://id.nlm.nih.gov/mesh/D054856
Phenomena and Processes,Genetic Phenomena,G05,Nucleotide Motifs,G05.360.580.662,http://id.nlm.nih.gov/mesh/D059372
Phenomena and Processes,Genetic Phenomena,G05,RNA Folding,G05.360.580.718,http://id.nlm.nih.gov/mesh/D059370
Phenomena and Processes,Genetic Phenomena,G05,"RNA, Double-Stranded",G05.360.580.775,http://id.nlm.nih.gov/mesh/D012330
Phenomena and Processes,Genetic Phenomena,G05,Plasmids,G05.360.600,http://id.nlm.nih.gov/mesh/D010957
Phenomena and Processes,Genetic Phenomena,G05,Bacteriocin Plasmids,G05.360.600.080,http://id.nlm.nih.gov/mesh/D003086
Phenomena and Processes,Genetic Phenomena,G05,Cosmids,G05.360.600.250,http://id.nlm.nih.gov/mesh/D003360
Phenomena and Processes,Genetic Phenomena,G05,F Factor,G05.360.600.300,http://id.nlm.nih.gov/mesh/D005144
Phenomena and Processes,Genetic Phenomena,G05,Hemolysin Factors,G05.360.600.430,http://id.nlm.nih.gov/mesh/D006459
Phenomena and Processes,Genetic Phenomena,G05,Lactose Factors,G05.360.600.500,http://id.nlm.nih.gov/mesh/D007786
Phenomena and Processes,Genetic Phenomena,G05,Plant Tumor-Inducing Plasmids,G05.360.600.550,http://id.nlm.nih.gov/mesh/D036741
Phenomena and Processes,Genetic Phenomena,G05,R Factors,G05.360.600.600,http://id.nlm.nih.gov/mesh/D011815
Phenomena and Processes,Genetic Phenomena,G05,"Templates, Genetic",G05.360.840,http://id.nlm.nih.gov/mesh/D013698
Phenomena and Processes,Genetic Phenomena,G05,Transcriptome,G05.360.920,http://id.nlm.nih.gov/mesh/D059467
Phenomena and Processes,Genetic Phenomena,G05,Genetic Variation,G05.365,http://id.nlm.nih.gov/mesh/D014644
Phenomena and Processes,Genetic Phenomena,G05,Antibody Diversity,G05.365.036,http://id.nlm.nih.gov/mesh/D000916
Phenomena and Processes,Genetic Phenomena,G05,Antigenic Variation,G05.365.073,http://id.nlm.nih.gov/mesh/D000940
Phenomena and Processes,Genetic Phenomena,G05,Genetic Heterogeneity,G05.365.331,http://id.nlm.nih.gov/mesh/D018740
